WSD: P:123 VM: 2448.48; RSS: 2.21446e+06
WSD: P:36 VM: 2973.25; RSS: 2.59259e+06
WSD: P:74 VM: 3026.11; RSS: 2.70941e+06
WSD: P:103 VM: 3227.75; RSS: 3.0087e+06
WSD: P:52 VM: 2551.26; RSS: 2.23927e+06
WSD: P:115 VM: 3571.5; RSS: 3.30405e+06
WSD: P:78 VM: 3121.56; RSS: 2.80238e+06
WSD: P:17 VM: 2972.24; RSS: 2.62934e+06
WSD: P:77 VM: 3036.15; RSS: 2.71776e+06
WSD: P:19 VM: 3076.25; RSS: 2.71617e+06
WSD: P:59 VM: 2992.36; RSS: 2.65624e+06
WSD: P:97 VM: 2688.37; RSS: 2.39086e+06
WSD: P:35 VM: 2650.38; RSS: 2.36309e+06
WSD: P:124 VM: 2894.36; RSS: 2.63727e+06
WSD: P:50 VM: 2982.9; RSS: 2.63146e+06
WSD: P:24 VM: 2881.68; RSS: 2.59331e+06
WSD: P:43 VM: 3056.05; RSS: 2.71167e+06
WSD: P:68 VM: 3380.15; RSS: 3.07025e+06
33398WSD: P:30 VM: 3091.91; RSS: 2.7388e+06
WSD: P:57 VM: 3025.02; RSS: 2.71386e+06
WSD: P:106 VM: 3225.14; RSS: 2.89834e+06
WSD: P:33 VM: 2901.08; RSS: 2.58726e+06
WSD: P:95 VM: 2871.83; RSS: 2.50349e+06
WSD: P:88 VM: 2306.72; RSS: 2.04266e+06
WSD: P:86 VM: 3169.87; RSS: 2.78106e+06
WSD: P:72 VM: 3232.91; RSS: 2.90919e+06
WSD: P:121 VM: 2675.55; RSS: 2.34846e+06
WSD: P:15 VM: 3046.93; RSS: 2.76767e+06
WSD: P:27 VM: 3218.27; RSS: 2.85567e+06
WSD: P:122 VM: 2434.39; RSS: 2.11977e+06
WSD: P:29 VM: 2499.18; RSS: 2.19598e+06
334017641 : durWSD: P:56 VM: 2810.47; RSS: 2.51307e+06
WSD: P:25 VM: 3172.05; RSS: 2.89872e+06
WSD: P:14 VM: 3181.01; RSS: 2.85122e+06
WSD: P:6 VM: 2941.57; RSS: 2.56757e+06
WSD: P:48 VM: 2279.83; RSS: 1.98159e+06
WSD: P:66 VM: 2665.42; RSS: 2.29321e+06
WSD: P:42 VM: 2407.57; RSS: 2.17327e+06
WSD: P:18 VM: 2819.57; RSS: 2.45974e+06
WSD: P:34 VM: 3470.41; RSS: 3.1598e+06
WSD: P:41 VM: 3290.24; RSS: 3.00349e+06
WSD: P:117 VM: 2507.03; RSS: 2.24387e+06
WSD: P:13 VM: 2605.16; RSS: 2.28553e+06
WSD: P:112 VM: 2666.26; RSS: 2.35541e+06
WSD: P:60 VM: 2068.06; RSS: 1.7535e+06
WSD: P:126 VM: 2612.28; RSS: 2.37612e+06
WSD: P:120 VM: 2471.66; RSS: 2.1979e+06
WSD: P:45 VM: 2923.57; RSS: 2.59336e+06
WSD: P:0 VM: 3053.58; RSS: 2.72608e+06
WSD: P:104 VM: 1962.61; RSS: 1.69404e+06
WSD: P:119 VM: 2398.14; RSS: 2.16196e+06
WSD: P:9 VM: 3186.96; RSS: 2.82664e+06
WSD: P:39 VM: 3130.55; RSS: 2.8589e+06
WSD: P:111 VM: 2372.94; RSS: 2.04764e+06
WSD: P:46 VM: 3347.28; RSS: 2.99077e+06
WSD: P:2 VM: 2706.85; RSS: 2.38056e+06
WSD: P:63 VM: 3214.64; RSS: 2.9611e+06
WSD: P:22 VM: 2727.93; RSS: 2.38339e+06
WSD: P:12 VM: 3135.38; RSS: 2.91694e+06
WSD: P:10 VM: 2397.61; RSS: 2.08127e+06
WSD: P:84 VM: 2828.16; RSS: 2.53901e+06
WSD: P:32 VM: 2640.53; RSS: 2.28889e+06
WSD: P:20 VM: 2598.12; RSS: 2.32839e+06
WSD: P:65 VM: 3516.97; RSS: 3.21612e+06
WSD: P:108 VM: 2794.31; RSS: 2.46296e+06
WSD: P:7 VM: 2525.39; RSS: 2.21325e+06
WSD: P:80 VM: 3000.21; RSS: 2.65336e+06
WSD: P:82 VM: 2711.89; RSS: 2.38057e+06
WSD: P:4 VM: 2896.21; RSS: 2.57165e+06
WSD: P:127 VM: 2577.89; RSS: 2.2678e+06
WSD: P:113 VM: 2706.34; RSS: 2.34495e+06
WSD: P:118 VM: 3197.99; RSS: 2.84492e+06
WSD: P:114 VM: 2775.17; RSS: 2.45453e+06
WSD: P:19 VM: 3076.09; RSS: 2.716e+06
WSD: P:103 VM: 3227.59; RSS: 3.00855e+06
WSD: P:49 VM: 2395.91; RSS: 2.09718e+06
WSD: P:70 VM: 3234.18; RSS: 2.84004e+06
WSD: P:62 VM: 2698.93; RSS: 2.36692e+06
WSD: P:69 VM: 3726.56; RSS: 3.39623e+06
WSD: P:71 VM: 2304.91; RSS: 2.0716e+06
WSD: P:124 VM: 2894.2; RSS: 2.6371e+06
WSD: P:121 VM: 2675.39; RSS: 2.3483e+06
WSD: P:3 VM: 2356.73; RSS: 2.07984e+06
WSD: P:91 VM: 3204.21; RSS: 2.8413e+06
WSD: P:105 VM: 2662.47; RSS: 2.33092e+06
WSD: P:97 VM: 2688.21; RSS: 2.3907e+06
WSD: P:94 VM: 2867.21; RSS: 2.5246e+06
WSD: P:116 VM: 2042.43; RSS: 1.7517e+06
WSD: P:110 VM: 2040.48; RSS: 1.75288e+06
WSD: P:102 VM: 3129.65; RSS: 2.72971e+06
WSD: P:61 VM: 2816.14; RSS: 2.4716e+06
WSD: P:14 VM: 3180.86; RSS: 2.85106e+06
WSD: P:8 VM: 3226.71; RSS: 2.8485e+06
WSD: P:44 VM: 3196.96; RSS: 2.83125e+06
WSD: P:109 VM: 2730.09; RSS: 2.41735e+06
WSD: P:100 VM: 2393.68; RSS: 2.11396e+06
WSD: P:96 VM: 2433.37; RSS: 2.10311e+06
WSD: P:90 VM: 2780.4; RSS: 2.55754e+06
WSD: P:89 VM: 2313.21; RSS: 1.98397e+06
WSD: P:93 VM: 2522.02; RSS: 2.20267e+06
WSD: P:23 VM: 2682.48; RSS: 2.34249e+06
WSD: P:74 VM: 3025.95; RSS: 2.70924e+06
WSD: P:37 VM: 2915.28; RSS: 2.5764e+06
WSD: P:21 VM: 2898.49; RSS: 2.59806e+06
WSD: P:17 VM: 2972.07; RSS: 2.62917e+06
WSD: P:78 VM: 3121.41; RSS: 2.80222e+06
WSD: P:79 VM: 2960.89; RSS: 2.63313e+06
WSD: P:99 VM: 2471.41; RSS: 2.14992e+06
WSD: P:43 VM: 3055.89; RSS: 2.71151e+06
WSD: P:87 VM: 2449.19; RSS: 2.13979e+06
WSD: P:54 VM: 3455.87; RSS: 3.10497e+06
WSD: P:33 VM: 2900.93; RSS: 2.5871e+06
WSD: P:85 VM: 2858.31; RSS: 2.56642e+06
WSD: P:1 VM: 2831.75; RSS: 2.49082e+06
WSD: P:67 VM: 2682.49; RSS: 2.37469e+06
WSD: P:31 VM: 2470.7; RSS: 2.17981e+06
WSD: P:58 VM: 3203.49; RSS: 2.9854e+06
WSD: P:76 VM: 3103.99; RSS: 2.75436e+06
WSD: P:125 VM: 2447.76; RSS: 2.18003e+06
WSD: P:38 VM: 2739.38; RSS: 2.35281e+06
WSD: P:11 VM: 2689.62; RSS: 2.36177e+06
WSD: P:53 VM: 2693.43; RSS: 2.40894e+06
WSD: P:50 VM: 2982.73; RSS: 2.63129e+06
WSD: P:47 VM: 3215.18; RSS: 2.8622e+06
WSD: P:51 VM: 2868.47; RSS: 2.56171e+06
WSD: P:73 VM: 3137.83; RSS: 2.79278e+06
WSD: P:36 VM: 2973.08; RSS: 2.59245e+06
WSD: P:68 VM: 3379.99; RSS: 3.07009e+06
WSD: P:72 VM: 3232.77; RSS: 2.90905e+06
WSD: P:35 VM: 2650.22; RSS: 2.36292e+06
WSD: P:16 VM: 2941.4; RSS: 2.56788e+06
WSD: P:95 VM: 2871.66; RSS: 2.50332e+06
WSD: P:5 VM: 2371.44; RSS: 2.04459e+06
WSD: P:75 VM: 3001.98; RSS: 2.77646e+06
WSD: P:81 VM: 2965.79; RSS: 2.59732e+06
WSD: P:83 VM: 3427.63; RSS: 3.09804e+06
WSD: P:77 VM: 3035.99; RSS: 2.7176e+06
WSD: P:115 VM: 3571.34; RSS: 3.30389e+06
WSD: P:56 VM: 2810.32; RSS: 2.51291e+06
WSD: P:122 VM: 2434.23; RSS: 2.1196e+06
WSD: P:107 VM: 3206.43; RSS: 2.85104e+06
WSD: P:106 VM: 3224.98; RSS: 2.89819e+06
WSD: P:40 VM: 2658.43; RSS: 2.41449e+06
WSD: P:92 VM: 2648.71; RSS: 2.33796e+06
WSD: P:24 VM: 2881.52; RSS: 2.59314e+06
WSD: P:27 VM: 3218.12; RSS: 2.85551e+06
WSD: P:25 VM: 3171.91; RSS: 2.89858e+06
WSD: P:15 VM: 3046.77; RSS: 2.76751e+06
WSD: P:55 VM: 2318.31; RSS: 2.02754e+06
WSD: P:30 VM: 3091.75; RSS: 2.73864e+06
WSD: P:88 VM: 2306.56; RSS: 2.0425e+06
WSD: P:57 VM: 3024.87; RSS: 2.7137e+06
WSD: P:52 VM: 2551.1; RSS: 2.23911e+06
WSD: P:59 VM: 2992.19; RSS: 2.65608e+06
WSD: P:64 VM: 2796.09; RSS: 2.44274e+06
WSD: P:98 VM: 2475.18; RSS: 2.17343e+06
WSD: P:26 VM: 2404.64; RSS: 2.07594e+06
WSD: P:123 VM: 2424.53; RSS: 2.19023e+06
WSD: P:29 VM: 2499; RSS: 2.1958e+06
WSD: P:28 VM: 2751.5; RSS: 2.52664e+06
WSD: P:86 VM: 3169.7; RSS: 2.78089e+06
WSD: P:101 VM: 2356.72; RSS: 2.06895e+06
WSD: P:48 VM: 2279.64; RSS: 1.9814e+06
WSD: P:116 VM: 2042.23; RSS: 1.7515e+06
WSD: P:110 VM: 2040.28; RSS: 1.75269e+06
WSD: P:60 VM: 2067.87; RSS: 1.75341e+06
WSD: P:34 VM: 3470.23; RSS: 3.15961e+06
WSD: P:96 VM: 2433.16; RSS: 2.1029e+06
WSD: P:2 VM: 2706.66; RSS: 2.38036e+06
WSD: P:100 VM: 2393.48; RSS: 2.11376e+06
WSD: P:18 VM: 2819.38; RSS: 2.45954e+06
WSD: P:5 VM: 2371.25; RSS: 2.04439e+06
WSD: P:6 VM: 2941.39; RSS: 2.56738e+06
WSD: P:13 VM: 2604.98; RSS: 2.28535e+06
WSD: P:3 VM: 2356.54; RSS: 2.07964e+06
340205372 : lWSD: P:113 VM: 2706.15; RSS: 2.34475e+06
WSD: P:7 VM: 2525.19; RSS: 2.21305e+06
WSD: P:66 VM: 2665.22; RSS: 2.293e+06
WSD: P:80 VM: 3000.02; RSS: 2.65316e+06
WSD: P:127 VM: 2577.69; RSS: 2.26759e+06
WSD: P:42 VM: 2407.37; RSS: 2.17307e+06
WSD: P:40 VM: 2658.23; RSS: 2.41428e+06
WSD: P:81 VM: 2965.59; RSS: 2.59712e+06
WSD: P:61 VM: 2815.95; RSS: 2.4715e+06
WSD: P:0 VM: 3053.38; RSS: 2.72588e+06
WSD: P:12 VM: 3135.19; RSS: 2.91674e+06
WSD: P:4 VM: 2896.02; RSS: 2.57145e+06
WSD: P:38 VM: 2739.18; RSS: 2.35261e+06
WSD: P:11 VM: 2689.43; RSS: 2.36157e+06
WSD: P:55 VM: 2318.11; RSS: 2.02734e+06
34WSD: P:104 VM: 1962.41; RSS: 1.69384e+06
WSD: P:22 VM: 2727.73; RSS: 2.38329e+06
WSD: P:87 VM: 2448.99; RSS: 2.13958e+06
WSD: P:16 VM: 2941.2; RSS: 2.56768e+06
WSD: P:21 VM: 2898.27; RSS: 2.59784e+06
WSD: P:26 VM: 2404.44; RSS: 2.07574e+06
WSD: P:112 VM: 2666.06; RSS: 2.35521e+06
WSD: P:117 VM: 2506.83; RSS: 2.24368e+06
WSD: P:126 VM: 2612.08; RSS: 2.37591e+06
WSD: P:105 VM: 2662.28; RSS: 2.33073e+06
WSD: P:8 VM: 3226.51; RSS: 2.8483e+06
WSD: P:39 VM: 3130.36; RSS: 2.8587e+06
WSD: P:76 VM: 3103.8; RSS: 2.75421e+06
WSD: P:46 VM: 3347.08; RSS: 2.99057e+06
WSD: P:45 VM: 2923.37; RSS: 2.59315e+06
WSD: P:41 VM: 3290.04; RSS: 3.00328e+06
WSD: P:49 VM: 2395.71; RSS: 2.09698e+06
WSD: P:20 VM: 2597.97; RSS: 2.32824e+06
WSD: P:85 VM: 2858.11; RSS: 2.56622e+06
WSD: P:58 VM: 3203.29; RSS: 2.9852e+06
WSD: P:54 VM: 3455.68; RSS: 3.10477e+06
WSD: P:82 VM: 2711.69; RSS: 2.38036e+06
WSD: P:98 VM: 2474.99; RSS: 2.17323e+06
WSD: P:23 VM: 2682.29; RSS: 2.34228e+06
WSD: P:9 VM: 3186.77; RSS: 2.82645e+06
WSD: P:93 VM: 2521.82; RSS: 2.20247e+06
WSD: P:1 VM: 2831.56; RSS: 2.49062e+06
WSD: P:62 VM: 2698.74; RSS: 2.36672e+06
WSD: P:17 VM: 2971.88; RSS: 2.62898e+06
WSD: P:108 VM: 2794.11; RSS: 2.46276e+06
WSD: P:119 VM: 2397.95; RSS: 2.16176e+06
WSD: P:53 VM: 2693.22; RSS: 2.40872e+06
WSD: P:111 VM: 2372.74; RSS: 2.04744e+06
WSD: P:123 VM: 2424.33; RSS: 2.19003e+06
WSD: P:10 VM: 2397.4; RSS: 2.08106e+06
WSD: P:107 VM: 3206.23; RSS: 2.85084e+06
WSD: P:118 VM: 3197.8; RSS: 2.84473e+06
WSD: P:32 VM: 2640.34; RSS: 2.28876e+06
WSD: P:31 VM: 2470.5; RSS: 2.17961e+06
WSD: P:75 VM: 3001.77; RSS: 2.77625e+06
WSD: P:94 VM: 2867.01; RSS: 2.5244e+06
WSD: P:52 VM: 2550.91; RSS: 2.23891e+06
WSD: P:51 VM: 2868.28; RSS: 2.56151e+06
WSD: P:90 VM: 2780.2; RSS: 2.55734e+06
WSD: P:28 VM: 2751.3; RSS: 2.52644e+06
WSD: P:19 VM: 3075.9; RSS: 2.71581e+06
WSD: P:24 VM: 2881.32; RSS: 2.59294e+06
WSD: P:73 VM: 3137.63; RSS: 2.79258e+06
WSD: P:120 VM: 2471.45; RSS: 2.19769e+06
WSD: P:114 VM: 2774.97; RSS: 2.45436e+06
WSD: P:37 VM: 2915.09; RSS: 2.5762e+06
WSD: P:101 VM: 2356.52; RSS: 2.06874e+06
WSD: P:92 VM: 2648.52; RSS: 2.33776e+06
WSD: P:63 VM: 3214.45; RSS: 2.96091e+06
WSD: P:91 VM: 3204.02; RSS: 2.8411e+06
WSD: P:99 VM: 2471.21; RSS: 2.14972e+06
WSD: P:67 VM: 2682.3; RSS: 2.37449e+06
WSD: P:84 VM: 2827.96; RSS: 2.53881e+06
WSD: P:71 VM: 2304.71; RSS: 2.0714e+06
WSD: P:70 VM: 3233.98; RSS: 2.83984e+06
WSD: P:65 VM: 3516.77; RSS: 3.21596e+06
WSD: P:69 VM: 3726.36; RSS: 3.39603e+06
WSD: P:83 VM: 3427.43; RSS: 3.09784e+06
WSD: P:74 VM: 3025.75; RSS: 2.70904e+06
WSD: P:77 VM: 3035.79; RSS: 2.71739e+06
WSD: P:89 VM: 2313.02; RSS: 1.98377e+06
WSD: P:79 VM: 2960.69; RSS: 2.63292e+06
WSD: P:36 VM: 2972.89; RSS: 2.5923e+06
WSD: P:125 VM: 2447.56; RSS: 2.17983e+06
WSD: P:44 VM: 3196.77; RSS: 2.83105e+06
WSD: P:102 VM: 3129.45; RSS: 2.72951e+06
WSD: P:50 VM: 2982.54; RSS: 2.63109e+06
WSD: P:59 VM: 2992; RSS: 2.65588e+06
WSD: P:14 VM: 3180.66; RSS: 2.85086e+06
WSD: P:27 VM: 3217.92; RSS: 2.8553e+06
WSD: P:109 VM: 2729.9; RSS: 2.41715e+06
WSD: P:78 VM: 3121.21; RSS: 2.80202e+06
WSD: P:57 VM: 3024.67; RSS: 2.7135e+06
WSD: P:97 VM: 2688.02; RSS: 2.3905e+06
WSD: P:47 VM: 3214.99; RSS: 2.86208e+06
WSD: P:103 VM: 3227.39; RSS: 3.00834e+06
WSD: P:95 VM: 2871.47; RSS: 2.50312e+06
WSD: P:29 VM: 2498.81; RSS: 2.19578e+06
WSD: P:64 VM: 2795.89; RSS: 2.44254e+06
WSD: P:15 VM: 3046.57; RSS: 2.76731e+06
WSD: P:68 VM: 3379.8; RSS: 3.06989e+06
WSD: P:35 VM: 2650.04; RSS: 2.36273e+06
WSD: P:72 VM: 3232.57; RSS: 2.90885e+06
WSD: P:124 VM: 2894; RSS: 2.6369e+06
WSD: P:88 VM: 2306.36; RSS: 2.04229e+06
WSD: P:86 VM: 3169.5; RSS: 2.78069e+06
WSD: P:43 VM: 3055.7; RSS: 2.7113e+06
WSD: P:121 VM: 2675.19; RSS: 2.34809e+06
WSD: P:115 VM: 3571.14; RSS: 3.30368e+06
WSD: P:25 VM: 3171.71; RSS: 2.89838e+06
WSD: P:56 VM: 2810.12; RSS: 2.51271e+06
WSD: P:122 VM: 2434.03; RSS: 2.1194e+06
WSD: P:33 VM: 2900.73; RSS: 2.5869e+06
WSD: P:106 VM: 3224.79; RSS: 2.89799e+06
WSD: P:30 VM: 3091.55; RSS: 2.73844e+06
WSD: P:48 VM: 2279.48; RSS: 1.98124e+06
WSD: P:42 VM: 2407.23; RSS: 2.17292e+06
WSD: P:66 VM: 2665.07; RSS: 2.29286e+06
WSD: P:18 VM: 2819.22; RSS: 2.45938e+06
WSD: P:6 VM: 2941.24; RSS: 2.56723e+06
WSD: P:34 VM: 3470.08; RSS: 3.15946e+06
WSD: P:41 VM: 3289.88; RSS: 3.00312e+06
WSD: P:60 VM: 2067.71; RSS: 1.75325e+06
WSD: P:112 VM: 2665.91; RSS: 2.35505e+06
WSD: P:126 VM: 2611.91; RSS: 2.37574e+06
WSD: P:13 VM: 2604.82; RSS: 2.28518e+06
WSD: P:104 VM: 1962.41; RSS: 1.69384e+06
WSD: P:111 VM: 2372.59; RSS: 2.0473e+06
WSD: P:46 VM: 3346.91; RSS: 2.9904e+06
WSD: P:113 VM: 2705.99; RSS: 2.34459e+06
WSD: P:10 VM: 2397.25; RSS: 2.08091e+06
WSD: P:0 VM: 3053.23; RSS: 2.72572e+06
WSD: P:70 VM: 3233.82; RSS: 2.83968e+06
WSD: P:97 VM: 2687.87; RSS: 2.39034e+06
WSD: P:117 VM: 2506.67; RSS: 2.24352e+06
WSD: P:9 VM: 3186.61; RSS: 2.82629e+06
WSD: P:12 VM: 3135.02; RSS: 2.91658e+06
WSD: P:20 VM: 2597.82; RSS: 2.32808e+06
WSD: P:2 VM: 2706.51; RSS: 2.38021e+06
WSD: P:120 VM: 2471.29; RSS: 2.19753e+06
WSD: P:32 VM: 2640.18; RSS: 2.28861e+06
WSD: P:119 VM: 2397.79; RSS: 2.1616e+06
WSD: P:45 VM: 2923.21; RSS: 2.59298e+06
WSD: P:39 VM: 3130.21; RSS: 2.85855e+06
WSD: P:108 VM: 2793.95; RSS: 2.4626e+06
WSD: P:114 VM: 2774.83; RSS: 2.45423e+06
WSD: P:69 VM: 3726.21; RSS: 3.39588e+06
WSD: P:80 VM: 2999.86; RSS: 2.65301e+06
WSD: P:49 VM: 2395.57; RSS: 2.09683e+06
WSD: P:4 VM: 2895.86; RSS: 2.57129e+06
WSD: P:82 VM: 2711.52; RSS: 2.38019e+06
WSD: P:84 VM: 2827.79; RSS: 2.53864e+06
WSD: P:65 VM: 3516.62; RSS: 3.21585e+06
WSD: P:7 VM: 2525.03; RSS: 2.21288e+06
WSD: P:71 VM: 2304.56; RSS: 2.07125e+06
WSD: P:118 VM: 3197.65; RSS: 2.84457e+06
WSD: P:105 VM: 2662.09; RSS: 2.33054e+06
WSD: P:8 VM: 3226.35; RSS: 2.84813e+06
WSD: P:127 VM: 2577.54; RSS: 2.26744e+06
WSD: P:3 VM: 2356.38; RSS: 2.07948e+06
WSD: P:100 VM: 2393.33; RSS: 2.11396e+06
WSD: P:22 VM: 2727.57; RSS: 2.38313e+06
WSD: P:62 VM: 2698.56; RSS: 2.36654e+06
WSD: P:103 VM: 3227.23; RSS: 3.00818e+06
WSD: P:63 VM: 3214.29; RSS: 2.96075e+06
WSD: P:116 VM: 2042.07; RSS: 1.75132e+06
WSD: P:90 VM: 2780.04; RSS: 2.55717e+06
WSD: P:102 VM: 3129.29; RSS: 2.72936e+06
WSD: P:44 VM: 3196.61; RSS: 2.8309e+06
WSD: P:17 VM: 2971.72; RSS: 2.62881e+06
WSD: P:94 VM: 2866.85; RSS: 2.52424e+06
WSD: P:96 VM: 2433; RSS: 2.10273e+06
WSD: P:19 VM: 3075.75; RSS: 2.71566e+06
WSD: P:21 VM: 2898.12; RSS: 2.59768e+06
WSD: P:37 VM: 2914.95; RSS: 2.57606e+06
WSD: P:89 VM: 2312.85; RSS: 1.9836e+06
WSD: P:99 VM: 2471.05; RSS: 2.14955e+06
WSD: P:43 VM: 3055.54; RSS: 2.71114e+06
WSD: P:124 VM: 2893.83; RSS: 2.63673e+06
WSD: P:121 VM: 2675.04; RSS: 2.348e+06
WSD: P:1 VM: 2831.4; RSS: 2.49046e+06
WSD: P:23 VM: 2682.12; RSS: 2.34212e+06
WSD: P:91 VM: 3203.86; RSS: 2.84094e+06
365140405WSD: P:110 VM: 2040.11; RSS: 1.75252e+06
365151155 : searchN WSD: P:109 VM: 2729.74; RSS: 2.41699e+06
WSD: P:54 VM: 3455.54; RSS: 3.10462e+06
WSD: P:61 VM: 2815.79; RSS: 2.47134e+06
WSD: P:74 VM: 3025.58; RSS: 2.70905e+06
WSD: P:93 VM: 2521.67; RSS: 2.20232e+06
WSD: P:50 VM: 2982.41; RSS: 2.63096e+06
WSD: P:58 VM: 3203.15; RSS: 2.98506e+06
WSD: P:38 VM: 2739.03; RSS: 2.35246e+06
WSD: P:53 VM: 2693.06; RSS: 2.40856e+06
WSD: P:87 VM: 2448.82; RSS: 2.13941e+06
WSD: P:33 VM: 2900.58; RSS: 2.58675e+06
WSD: P:31 VM: 2470.34; RSS: 2.17945e+06
WSD: P:14 VM: 3180.51; RSS: 2.8507e+06
WSD: P:47 VM: 3214.84; RSS: 2.86196e+06
WSD: P:51 VM: 2868.12; RSS: 2.56136e+06
WSD: P:11 VM: 2689.28; RSS: 2.36142e+06
WSD: P:36 VM: 2972.73; RSS: 2.59226e+06
WSD: P:56 VM: 2809.96; RSS: 2.51254e+06
WSD: P:125 VM: 2447.4; RSS: 2.17967e+06
WSD: P:78 VM: 3121.05; RSS: 2.80186e+06
WSD: P:79 VM: 2960.53; RSS: 2.63276e+06
WSD: P:85 VM: 2857.96; RSS: 2.56607e+06
WSD: P:92 VM: 2648.38; RSS: 2.33762e+06
WSD: P:35 VM: 2649.86; RSS: 2.36256e+06
WSD: P:67 VM: 2682.14; RSS: 2.37433e+06
WSD: P:5 VM: 2371.09; RSS: 2.04424e+06
WSD: P:106 VM: 3224.63; RSS: 2.89785e+06
WSD: P:16 VM: 2941.05; RSS: 2.56752e+06
WSD: P:76 VM: 3103.65; RSS: 2.75424e+06
WSD: P:24 VM: 2881.17; RSS: 2.59278e+06
WSD: P:95 VM: 2871.31; RSS: 2.50296e+06
WSD: P:115 VM: 3570.99; RSS: 3.30352e+06
WSD: P:73 VM: 3137.47; RSS: 2.79242e+06
WSD: P:107 VM: 3206.07; RSS: 2.85067e+06
WSD: P:27 VM: 3217.75; RSS: 2.85513e+06
WSD: P:122 VM: 2433.86; RSS: 2.11923e+06
WSD: P:40 VM: 2658.1; RSS: 2.41414e+06
WSD: P:77 VM: 3035.63; RSS: 2.71724e+06
WSD: P:83 VM: 3427.27; RSS: 3.09768e+06
WSD: P:55 VM: 2317.95; RSS: 2.02718e+06
WSD: P:72 VM: 3232.42; RSS: 2.9087e+06
WSD: P:57 VM: 3024.52; RSS: 2.71335e+06
WSD: P:30 VM: 3091.39; RSS: 2.73828e+06
WSD: P:15 VM: 3046.41; RSS: 2.76714e+06
WSD: P:52 VM: 2550.75; RSS: 2.23875e+06
WSD: P:59 VM: 2991.82; RSS: 2.6557e+06
WSD: P:75 VM: 3001.61; RSS: 2.77608e+06
WSD: P:81 VM: 2965.45; RSS: 2.59698e+06
WSD: P:25 VM: 3171.54; RSS: 2.8982e+06
WSD: P:68 VM: 3379.64; RSS: 3.06972e+06
WSD: P:88 VM: 2306.2; RSS: 2.04213e+06
WSD: P:98 VM: 2474.83; RSS: 2.17306e+06
WSD: P:26 VM: 2404.29; RSS: 2.07558e+06
WSD: P:123 VM: 2424.18; RSS: 2.18987e+06
WSD: P:64 VM: 2795.73; RSS: 2.44237e+06
WSD: P:101 VM: 2356.36; RSS: 2.06858e+06
365134524WSD: P:28 VM: 2751.14; RSS: 2.52628e+06
WSD: P:29 VM: 2498.66; RSS: 2.19562e+06
WSD: P:86 VM: 3169.36; RSS: 2.78054e+06
WSD: P:48 VM: 2279.28; RSS: 1.98103e+06
WSD: P:110 VM: 2039.92; RSS: 1.75232e+06
WSD: P:6 VM: 2941.04; RSS: 2.56702e+06
WSD: P:3 VM: 2356.18; RSS: 2.07928e+06
WSD: P:5 VM: 2370.91; RSS: 2.04404e+06
WSD: P:13 VM: 2604.62; RSS: 2.28498e+06
WSD: P:7 VM: 2524.83; RSS: 2.21268e+06
WSD: P:2 VM: 2706.31; RSS: 2.38002e+06
WSD: P:10 VM: 2397.06; RSS: 2.08071e+06
WSD: P:116 VM: 2041.87; RSS: 1.75112e+06
WSD: P:127 VM: 2577.35; RSS: 2.26725e+06
WSD: P:66 VM: 2664.88; RSS: 2.29266e+06
WSD: P:1 VM: 2831.2; RSS: 2.49026e+06
WSD: P:12 VM: 3134.84; RSS: 2.91638e+06
WSD: P:34 VM: 3469.88; RSS: 3.15925e+06
WSD: P:40 VM: 2657.9; RSS: 2.41394e+06
WSD: P:100 VM: 2393.14; RSS: 2.11377e+06
WSD: P:60 VM: 2067.51; RSS: 1.75304e+06
WSD: P:0 VM: 3053.04; RSS: 2.72553e+06
WSD: P:11 VM: 2689.09; RSS: 2.36122e+06
WSD: P:4 VM: 2895.67; RSS: 2.57109e+06
WSD: P:96 VM: 2432.8; RSS: 2.10254e+06
WSD: P:8 VM: 3226.15; RSS: 2.84792e+06
WSD: P:18 VM: 2819.02; RSS: 2.45918e+06
WSD: P:104 VM: 1962.22; RSS: 1.69364e+06
WSD: P:87 VM: 2448.62; RSS: 2.13921e+06
WSD: P:9 VM: 3186.42; RSS: 2.82609e+06
WSD: P:113 VM: 2705.8; RSS: 2.34439e+06
WSD: P:111 VM: 2372.4; RSS: 2.0471e+06
WSD: P:16 VM: 2940.85; RSS: 2.56732e+06
WSD: P:112 VM: 2665.71; RSS: 2.35485e+06
WSD: P:46 VM: 3346.71; RSS: 2.9902e+06
WSD: P:123 VM: 2423.98; RSS: 2.18967e+06
WSD: P:126 VM: 2611.71; RSS: 2.37554e+06
WSD: P:117 VM: 2506.48; RSS: 2.24334e+06
WSD: P:54 VM: 3455.34; RSS: 3.10442e+06
WSD: P:80 VM: 2999.66; RSS: 2.6528e+06
WSD: P:93 VM: 2521.47; RSS: 2.20211e+06
WSD: P:119 VM: 2397.59; RSS: 2.1614e+06
WSD: P:55 VM: 2317.75; RSS: 2.02697e+06
WSD: P:49 VM: 2395.37; RSS: 2.09662e+06
WSD: P:61 VM: 2815.59; RSS: 2.47114e+06
WSD: P:108 VM: 2793.75; RSS: 2.4624e+06
WSD: P:105 VM: 2661.91; RSS: 2.33038e+06
WSD: P:99 VM: 2470.85; RSS: 2.14934e+06
WSD: P:22 VM: 2727.38; RSS: 2.38293e+06
WSD: P:81 VM: 2965.26; RSS: 2.59678e+06
WSD: P:38 VM: 2738.83; RSS: 2.35226e+06
